filepath,label
dataset/train/sample10952.png,9
dataset/train/sample10953.png,8
dataset/train/sample10954.png,5
dataset/train/sample10955.png,8
dataset/train/sample10956.png,8
dataset/train/sample10957.png,7
dataset/train/sample10958.png,3
dataset/train/sample10959.png,5
dataset/train/sample10960.png,9
dataset/train/sample10961.png,8
dataset/train/sample10962.png,2
dataset/train/sample10963.png,1
dataset/train/sample10964.png,9
dataset/train/sample10965.png,2
dataset/train/sample10966.png,3
dataset/train/sample10967.png,4
dataset/train/sample10968.png,8
dataset/train/sample10969.png,3
dataset/train/sample10970.png,6
dataset/train/sample10971.png,8
dataset/train/sample10972.png,0
dataset/train/sample10973.png,7
dataset/train/sample10974.png,3
dataset/train/sample10975.png,6
dataset/train/sample10976.png,6
dataset/train/sample10977.png,7
dataset/train/sample10978.png,3
dataset/train/sample10979.png,8
dataset/train/sample10980.png,1
dataset/train/sample10981.png,0
dataset/train/sample10982.png,1
dataset/train/sample10983.png,4
dataset/train/sample10984.png,0
dataset/train/sample10985.png,2
dataset/train/sample10986.png,0
dataset/train/sample10987.png,8
dataset/train/sample10988.png,8
dataset/train/sample10989.png,7
dataset/train/sample10990.png,8
dataset/train/sample10991.png,6
dataset/train/sample10992.png,5
dataset/train/sample10993.png,6
dataset/train/sample10994.png,9
dataset/train/sample10995.png,6
dataset/train/sample10996.png,9
dataset/train/sample10997.png,2
dataset/train/sample10998.png,5
dataset/train/sample10999.png,5
dataset/train/sample11000.png,8
dataset/train/sample11001.png,2
dataset/train/sample11002.png,2
dataset/train/sample11003.png,0
dataset/train/sample11004.png,4
dataset/train/sample11005.png,4
dataset/train/sample11006.png,5
dataset/train/sample11007.png,6
dataset/train/sample11008.png,1
dataset/train/sample11009.png,1
dataset/train/sample11010.png,6
dataset/train/sample11011.png,5
dataset/train/sample11012.png,7
dataset/train/sample11013.png,9
dataset/train/sample11014.png,8
dataset/train/sample11015.png,2
dataset/train/sample11016.png,0
dataset/train/sample11017.png,5
dataset/train/sample11018.png,9
dataset/train/sample11019.png,6
dataset/train/sample11020.png,9
dataset/train/sample11021.png,0
dataset/train/sample11022.png,6
dataset/train/sample11023.png,8
dataset/train/sample11024.png,1
dataset/train/sample11025.png,1
dataset/train/sample11026.png,5
dataset/train/sample11027.png,0
dataset/train/sample11028.png,5
dataset/train/sample11029.png,2
dataset/train/sample11030.png,5
dataset/train/sample11031.png,0
dataset/train/sample11032.png,0
dataset/train/sample11033.png,9
dataset/train/sample11034.png,5
dataset/train/sample11035.png,1
dataset/train/sample11036.png,0
dataset/train/sample11037.png,2
dataset/train/sample11038.png,6
dataset/train/sample11039.png,7
dataset/train/sample11040.png,7
dataset/train/sample11041.png,9
dataset/train/sample11042.png,4
dataset/train/sample11043.png,1
dataset/train/sample11044.png,0
dataset/train/sample11045.png,1
dataset/train/sample11046.png,0
dataset/train/sample11047.png,9
dataset/train/sample11048.png,9
dataset/train/sample11049.png,1
dataset/train/sample11050.png,6
dataset/train/sample11051.png,2
dataset/train/sample11052.png,8
dataset/train/sample11053.png,1
dataset/train/sample11054.png,4
dataset/train/sample11055.png,2
dataset/train/sample11056.png,9
dataset/train/sample11057.png,8
dataset/train/sample11058.png,0
dataset/train/sample11059.png,9
dataset/train/sample11060.png,0
dataset/train/sample11061.png,6
dataset/train/sample11062.png,5
dataset/train/sample11063.png,6
dataset/train/sample11064.png,4
dataset/train/sample11065.png,5
dataset/train/sample11066.png,7
dataset/train/sample11067.png,3
dataset/train/sample11068.png,3
dataset/train/sample11069.png,5
dataset/train/sample11070.png,9
dataset/train/sample11071.png,8
dataset/train/sample11072.png,6
dataset/train/sample11073.png,1
dataset/train/sample11074.png,6
dataset/train/sample11075.png,9
dataset/train/sample11076.png,5
dataset/train/sample11077.png,3
dataset/train/sample11078.png,8
dataset/train/sample11079.png,8
dataset/train/sample11080.png,1
dataset/train/sample11081.png,6
dataset/train/sample11082.png,9
dataset/train/sample11083.png,5
dataset/train/sample11084.png,1
dataset/train/sample11085.png,4
dataset/train/sample11086.png,6
dataset/train/sample11087.png,4
dataset/train/sample11088.png,1
dataset/train/sample11089.png,4
dataset/train/sample11090.png,3
dataset/train/sample11091.png,8
dataset/train/sample11092.png,7
dataset/train/sample11093.png,6
dataset/train/sample11094.png,5
dataset/train/sample11095.png,1
dataset/train/sample11096.png,8
dataset/train/sample11097.png,5
dataset/train/sample11098.png,8
dataset/train/sample11099.png,3
dataset/train/sample11100.png,7
dataset/train/sample11101.png,9
dataset/train/sample11102.png,2
dataset/train/sample11103.png,7
dataset/train/sample11104.png,6
dataset/train/sample11105.png,7
dataset/train/sample11106.png,1
dataset/train/sample11107.png,8
dataset/train/sample11108.png,4
dataset/train/sample11109.png,1
dataset/train/sample11110.png,4
dataset/train/sample11111.png,4
dataset/train/sample11112.png,2
dataset/train/sample11113.png,1
dataset/train/sample11114.png,9
dataset/train/sample11115.png,7
dataset/train/sample11116.png,2
dataset/train/sample11117.png,8
dataset/train/sample11118.png,9
dataset/train/sample11119.png,9
dataset/train/sample11120.png,3
dataset/train/sample11121.png,9
dataset/train/sample11122.png,3
dataset/train/sample11123.png,1
dataset/train/sample11124.png,2
dataset/train/sample11125.png,9
dataset/train/sample11126.png,2
dataset/train/sample11127.png,4
dataset/train/sample11128.png,7
dataset/train/sample11129.png,5
dataset/train/sample11130.png,2
dataset/train/sample11131.png,0
dataset/train/sample11132.png,8
dataset/train/sample11133.png,2
dataset/train/sample11134.png,4
dataset/train/sample11135.png,6
dataset/train/sample11136.png,3
dataset/train/sample11137.png,3
dataset/train/sample11138.png,1
dataset/train/sample11139.png,6
dataset/train/sample11140.png,6
dataset/train/sample11141.png,8
dataset/train/sample11142.png,7
dataset/train/sample11143.png,9
dataset/train/sample11144.png,5
dataset/train/sample11145.png,5
dataset/train/sample11146.png,9
dataset/train/sample11147.png,8
dataset/train/sample11148.png,7
dataset/train/sample11149.png,4
dataset/train/sample11150.png,2
dataset/train/sample11151.png,8
dataset/train/sample11152.png,6
dataset/train/sample11153.png,9
dataset/train/sample11154.png,6
dataset/train/sample11155.png,5
dataset/train/sample11156.png,6
dataset/train/sample11157.png,7
dataset/train/sample11158.png,7
dataset/train/sample11159.png,6
dataset/train/sample11160.png,1
dataset/train/sample11161.png,1
dataset/train/sample11162.png,9
dataset/train/sample11163.png,4
dataset/train/sample11164.png,6
dataset/train/sample11165.png,0
dataset/train/sample11166.png,3
dataset/train/sample11167.png,2
dataset/train/sample11168.png,7
dataset/train/sample11169.png,8
dataset/train/sample11170.png,2
dataset/train/sample11171.png,3
dataset/train/sample11172.png,4
dataset/train/sample11173.png,9
dataset/train/sample11174.png,8
dataset/train/sample11175.png,1
dataset/train/sample11176.png,0
dataset/train/sample11177.png,8
dataset/train/sample11178.png,8
dataset/train/sample11179.png,0
dataset/train/sample11180.png,1
dataset/train/sample11181.png,0
dataset/train/sample11182.png,3
dataset/train/sample11183.png,4
dataset/train/sample11184.png,1
dataset/train/sample11185.png,7
dataset/train/sample11186.png,9
dataset/train/sample11187.png,0
dataset/train/sample11188.png,7
dataset/train/sample11189.png,1
dataset/train/sample11190.png,1
dataset/train/sample11191.png,4
dataset/train/sample11192.png,4
dataset/train/sample11193.png,9
dataset/train/sample11194.png,2
dataset/train/sample11195.png,5
dataset/train/sample11196.png,7
dataset/train/sample11197.png,2
dataset/train/sample11198.png,5
dataset/train/sample11199.png,4
dataset/train/sample11200.png,8
dataset/train/sample11201.png,4
dataset/train/sample11202.png,6
dataset/train/sample11203.png,7
dataset/train/sample11204.png,8
dataset/train/sample11205.png,8
dataset/train/sample11206.png,4
dataset/train/sample11207.png,4
dataset/train/sample11208.png,4
dataset/train/sample11209.png,6
dataset/train/sample11210.png,5
dataset/train/sample11211.png,3
dataset/train/sample11212.png,9
dataset/train/sample11213.png,7
dataset/train/sample11214.png,4
dataset/train/sample11215.png,9
dataset/train/sample11216.png,3
dataset/train/sample11217.png,1
dataset/train/sample11218.png,1
dataset/train/sample11219.png,0
dataset/train/sample11220.png,7
dataset/train/sample11221.png,1
dataset/train/sample11222.png,9
dataset/train/sample11223.png,4
dataset/train/sample11224.png,3
dataset/train/sample11225.png,2
dataset/train/sample11226.png,3
dataset/train/sample11227.png,6
dataset/train/sample11228.png,0
dataset/train/sample11229.png,7
dataset/train/sample11230.png,8
dataset/train/sample11231.png,0
dataset/train/sample11232.png,3
dataset/train/sample11233.png,5
dataset/train/sample11234.png,5
dataset/train/sample11235.png,9
dataset/train/sample11236.png,8
dataset/train/sample11237.png,8
dataset/train/sample11238.png,9
dataset/train/sample11239.png,9
dataset/train/sample11240.png,8
dataset/train/sample11241.png,2
dataset/train/sample11242.png,6
dataset/train/sample11243.png,8
dataset/train/sample11244.png,1
dataset/train/sample11245.png,9
dataset/train/sample11246.png,4
dataset/train/sample11247.png,6
dataset/train/sample11248.png,3
dataset/train/sample11249.png,2
dataset/train/sample11250.png,7
dataset/train/sample11251.png,8
dataset/train/sample11252.png,6
dataset/train/sample11253.png,1
dataset/train/sample11254.png,8
dataset/train/sample11255.png,7
dataset/train/sample11256.png,0
dataset/train/sample11257.png,8
dataset/train/sample11258.png,5
dataset/train/sample11259.png,6
dataset/train/sample11260.png,6
dataset/train/sample11261.png,9
dataset/train/sample11262.png,9
dataset/train/sample11263.png,5
dataset/train/sample11264.png,3
dataset/train/sample11265.png,6
dataset/train/sample11266.png,8
dataset/train/sample11267.png,0
dataset/train/sample11268.png,1
dataset/train/sample11269.png,1
dataset/train/sample11270.png,4
dataset/train/sample11271.png,5
dataset/train/sample11272.png,9
dataset/train/sample11273.png,8
dataset/train/sample11274.png,2
dataset/train/sample11275.png,3
dataset/train/sample11276.png,0
dataset/train/sample11277.png,4
dataset/train/sample11278.png,7
dataset/train/sample11279.png,5
dataset/train/sample11280.png,0
dataset/train/sample11281.png,9
dataset/train/sample11282.png,7
dataset/train/sample11283.png,7
dataset/train/sample11284.png,3
dataset/train/sample11285.png,9
dataset/train/sample11286.png,9
dataset/train/sample11287.png,6
dataset/train/sample11288.png,2
dataset/train/sample11289.png,0
dataset/train/sample11290.png,4
dataset/train/sample11291.png,3
dataset/train/sample11292.png,0
dataset/train/sample11293.png,7
dataset/train/sample11294.png,6
dataset/train/sample11295.png,6
dataset/train/sample11296.png,7
dataset/train/sample11297.png,6
dataset/train/sample11298.png,1
dataset/train/sample11299.png,6
dataset/train/sample11300.png,4
dataset/train/sample11301.png,3
dataset/train/sample11302.png,5
dataset/train/sample11303.png,6
dataset/train/sample11304.png,4
dataset/train/sample11305.png,9
dataset/train/sample11306.png,2
dataset/train/sample11307.png,9
dataset/train/sample11308.png,1
dataset/train/sample11309.png,6
dataset/train/sample11310.png,2
dataset/train/sample11311.png,4
dataset/train/sample11312.png,5
dataset/train/sample11313.png,6
dataset/train/sample11314.png,0
dataset/train/sample11315.png,5
dataset/train/sample11316.png,8
dataset/train/sample11317.png,1
dataset/train/sample11318.png,5
dataset/train/sample11319.png,5
dataset/train/sample11320.png,9
dataset/train/sample11321.png,9
dataset/train/sample11322.png,9
dataset/train/sample11323.png,5
dataset/train/sample11324.png,1
dataset/train/sample11325.png,4
dataset/train/sample11326.png,7
dataset/train/sample11327.png,0
dataset/train/sample11328.png,3
dataset/train/sample11329.png,1
dataset/train/sample11330.png,1
dataset/train/sample11331.png,3
dataset/train/sample11332.png,0
dataset/train/sample11333.png,9
dataset/train/sample11334.png,8
dataset/train/sample11335.png,3
dataset/train/sample11336.png,4
dataset/train/sample11337.png,3
dataset/train/sample11338.png,1
dataset/train/sample11339.png,1
dataset/train/sample11340.png,0
dataset/train/sample11341.png,5
dataset/train/sample11342.png,6
dataset/train/sample11343.png,3
dataset/train/sample11344.png,1
dataset/train/sample11345.png,7
dataset/train/sample11346.png,5
dataset/train/sample11347.png,1
dataset/train/sample11348.png,8
dataset/train/sample11349.png,3
dataset/train/sample11350.png,3
dataset/train/sample11351.png,9
dataset/train/sample11352.png,5
dataset/train/sample11353.png,2
dataset/train/sample11354.png,8
dataset/train/sample11355.png,8
dataset/train/sample11356.png,2
dataset/train/sample11357.png,5
dataset/train/sample11358.png,1
dataset/train/sample11359.png,4
dataset/train/sample11360.png,2
dataset/train/sample11361.png,5
dataset/train/sample11362.png,8
dataset/train/sample11363.png,1
dataset/train/sample11364.png,2
dataset/train/sample11365.png,4
dataset/train/sample11366.png,8
dataset/train/sample11367.png,8
dataset/train/sample11368.png,5
dataset/train/sample11369.png,9
dataset/train/sample11370.png,2
dataset/train/sample11371.png,4
dataset/train/sample11372.png,6
dataset/train/sample11373.png,0
dataset/train/sample11374.png,2
dataset/train/sample11375.png,4
dataset/train/sample11376.png,3
dataset/train/sample11377.png,5
dataset/train/sample11378.png,4
dataset/train/sample11379.png,7
dataset/train/sample11380.png,9
dataset/train/sample11381.png,4
dataset/train/sample11382.png,0
dataset/train/sample11383.png,2
dataset/train/sample11384.png,2
dataset/train/sample11385.png,8
dataset/train/sample11386.png,7
dataset/train/sample11387.png,4
dataset/train/sample11388.png,6
dataset/train/sample11389.png,1
dataset/train/sample11390.png,8
dataset/train/sample11391.png,1
dataset/train/sample11392.png,6
dataset/train/sample11393.png,8
dataset/train/sample11394.png,6
dataset/train/sample11395.png,3
dataset/train/sample11396.png,8
dataset/train/sample11397.png,2
dataset/train/sample11398.png,7
dataset/train/sample11399.png,1
dataset/train/sample11400.png,9
dataset/train/sample11401.png,7
dataset/train/sample11402.png,0
dataset/train/sample11403.png,1
dataset/train/sample11404.png,8
dataset/train/sample11405.png,3
dataset/train/sample11406.png,4
dataset/train/sample11407.png,5
dataset/train/sample11408.png,4
dataset/train/sample11409.png,2
dataset/train/sample11410.png,1
dataset/train/sample11411.png,1
dataset/train/sample11412.png,1
dataset/train/sample11413.png,2
dataset/train/sample11414.png,9
dataset/train/sample11415.png,1
dataset/train/sample11416.png,0
dataset/train/sample11417.png,6
dataset/train/sample11418.png,1
dataset/train/sample11419.png,3
dataset/train/sample11420.png,0
dataset/train/sample11421.png,8
dataset/train/sample11422.png,0
dataset/train/sample11423.png,5
dataset/train/sample11424.png,7
dataset/train/sample11425.png,3
dataset/train/sample11426.png,6
dataset/train/sample11427.png,7
dataset/train/sample11428.png,5
dataset/train/sample11429.png,1
dataset/train/sample11430.png,2
dataset/train/sample11431.png,6
dataset/train/sample11432.png,9
dataset/train/sample11433.png,5
dataset/train/sample11434.png,3
dataset/train/sample11435.png,6
dataset/train/sample11436.png,3
dataset/train/sample11437.png,7
dataset/train/sample11438.png,6
dataset/train/sample11439.png,2
dataset/train/sample11440.png,5
dataset/train/sample11441.png,6
dataset/train/sample11442.png,0
dataset/train/sample11443.png,0
dataset/train/sample11444.png,6
dataset/train/sample11445.png,9
dataset/train/sample11446.png,5
dataset/train/sample11447.png,0
dataset/train/sample11448.png,0
dataset/train/sample11449.png,6
dataset/train/sample11450.png,2
dataset/train/sample11451.png,3
dataset/train/sample11452.png,2
dataset/train/sample11453.png,4
dataset/train/sample11454.png,3
dataset/train/sample11455.png,7
dataset/train/sample11456.png,5
dataset/train/sample11457.png,5
dataset/train/sample11458.png,0
dataset/train/sample11459.png,9
dataset/train/sample11460.png,0
dataset/train/sample11461.png,4
dataset/train/sample11462.png,2
dataset/train/sample11463.png,6
dataset/train/sample11464.png,7
dataset/train/sample11465.png,9
dataset/train/sample11466.png,7
dataset/train/sample11467.png,9
dataset/train/sample11468.png,7
dataset/train/sample11469.png,6
dataset/train/sample11470.png,5
dataset/train/sample11471.png,5
dataset/train/sample11472.png,6
dataset/train/sample11473.png,8
dataset/train/sample11474.png,5
dataset/train/sample11475.png,0
dataset/train/sample11476.png,4
dataset/train/sample11477.png,7
dataset/train/sample11478.png,0
dataset/train/sample11479.png,9
dataset/train/sample11480.png,6
dataset/train/sample11481.png,1
dataset/train/sample11482.png,7
dataset/train/sample11483.png,2
dataset/train/sample11484.png,3
dataset/train/sample11485.png,1
dataset/train/sample11486.png,1
dataset/train/sample11487.png,9
dataset/train/sample11488.png,0
dataset/train/sample11489.png,8
dataset/train/sample11490.png,5
dataset/train/sample11491.png,7
dataset/train/sample11492.png,8
dataset/train/sample11493.png,1
dataset/train/sample11494.png,1
dataset/train/sample11495.png,3
dataset/train/sample11496.png,6
dataset/train/sample11497.png,7
dataset/train/sample11498.png,4
dataset/train/sample11499.png,4
dataset/train/sample11500.png,4
dataset/train/sample11501.png,2
dataset/train/sample11502.png,3
dataset/train/sample11503.png,7
dataset/train/sample11504.png,5
dataset/train/sample11505.png,1
dataset/train/sample11506.png,8
dataset/train/sample11507.png,8
dataset/train/sample11508.png,1
dataset/train/sample11509.png,5
dataset/train/sample11510.png,5
dataset/train/sample11511.png,0
dataset/train/sample11512.png,7
dataset/train/sample11513.png,6
dataset/train/sample11514.png,6
dataset/train/sample11515.png,7
dataset/train/sample11516.png,6
dataset/train/sample11517.png,0
dataset/train/sample11518.png,0
dataset/train/sample11519.png,4
dataset/train/sample11520.png,3
dataset/train/sample11521.png,5
dataset/train/sample11522.png,0
dataset/train/sample11523.png,2
dataset/train/sample11524.png,8
dataset/train/sample11525.png,7
dataset/train/sample11526.png,4
dataset/train/sample11527.png,6
dataset/train/sample11528.png,5
dataset/train/sample11529.png,8
dataset/train/sample11530.png,0
dataset/train/sample11531.png,8
dataset/train/sample11532.png,9
dataset/train/sample11533.png,3
dataset/train/sample11534.png,0
dataset/train/sample11535.png,3
dataset/train/sample11536.png,0
dataset/train/sample11537.png,0
dataset/train/sample11538.png,4
dataset/train/sample11539.png,5
dataset/train/sample11540.png,9
dataset/train/sample11541.png,3
dataset/train/sample11542.png,5
dataset/train/sample11543.png,2
dataset/train/sample11544.png,6
dataset/train/sample11545.png,7
dataset/train/sample11546.png,3
dataset/train/sample11547.png,3
dataset/train/sample11548.png,1
dataset/train/sample11549.png,3
dataset/train/sample11550.png,0
dataset/train/sample11551.png,4
dataset/train/sample11552.png,4
dataset/train/sample11553.png,1
dataset/train/sample11554.png,6
dataset/train/sample11555.png,4
dataset/train/sample11556.png,9
dataset/train/sample11557.png,9
dataset/train/sample11558.png,5
dataset/train/sample11559.png,3
dataset/train/sample11560.png,3
dataset/train/sample11561.png,6
dataset/train/sample11562.png,9
dataset/train/sample11563.png,5
dataset/train/sample11564.png,9
dataset/train/sample11565.png,8
dataset/train/sample11566.png,9
dataset/train/sample11567.png,0
dataset/train/sample11568.png,4
dataset/train/sample11569.png,8
dataset/train/sample11570.png,8
dataset/train/sample11571.png,1
dataset/train/sample11572.png,6
dataset/train/sample11573.png,8
dataset/train/sample11574.png,4
dataset/train/sample11575.png,4
dataset/train/sample11576.png,3
dataset/train/sample11577.png,8
dataset/train/sample11578.png,3
dataset/train/sample11579.png,8
dataset/train/sample11580.png,3
dataset/train/sample11581.png,3
dataset/train/sample11582.png,1
dataset/train/sample11583.png,2
dataset/train/sample11584.png,3
dataset/train/sample11585.png,6
dataset/train/sample11586.png,1
dataset/train/sample11587.png,8
dataset/train/sample11588.png,5
dataset/train/sample11589.png,2
dataset/train/sample11590.png,4
dataset/train/sample11591.png,9
dataset/train/sample11592.png,2
dataset/train/sample11593.png,9
dataset/train/sample11594.png,5
dataset/train/sample11595.png,8
dataset/train/sample11596.png,0
dataset/train/sample11597.png,7
dataset/train/sample11598.png,2
dataset/train/sample11599.png,9
dataset/train/sample11600.png,5
dataset/train/sample11601.png,3
dataset/train/sample11602.png,5
dataset/train/sample11603.png,3
dataset/train/sample11604.png,4
dataset/train/sample11605.png,5
dataset/train/sample11606.png,8
dataset/train/sample11607.png,1
dataset/train/sample11608.png,2
dataset/train/sample11609.png,9
dataset/train/sample11610.png,6
dataset/train/sample11611.png,0
dataset/train/sample11612.png,4
dataset/train/sample11613.png,2
dataset/train/sample11614.png,9
dataset/train/sample11615.png,2
dataset/train/sample11616.png,2
dataset/train/sample11617.png,4
dataset/train/sample11618.png,0
dataset/train/sample11619.png,6
dataset/train/sample11620.png,4
dataset/train/sample11621.png,1
dataset/train/sample11622.png,1
dataset/train/sample11623.png,1
dataset/train/sample11624.png,6
dataset/train/sample11625.png,6
dataset/train/sample11626.png,0
dataset/train/sample11627.png,8
dataset/train/sample11628.png,5
dataset/train/sample11629.png,9
dataset/train/sample11630.png,3
dataset/train/sample11631.png,6
dataset/train/sample11632.png,9
dataset/train/sample11633.png,6
dataset/train/sample11634.png,1
dataset/train/sample11635.png,1
dataset/train/sample11636.png,8
dataset/train/sample11637.png,9
dataset/train/sample11638.png,1
dataset/train/sample11639.png,8
dataset/train/sample11640.png,4
dataset/train/sample11641.png,5
dataset/train/sample11642.png,2
dataset/train/sample11643.png,4
dataset/train/sample11644.png,4
dataset/train/sample11645.png,6
dataset/train/sample11646.png,1
dataset/train/sample11647.png,5
dataset/train/sample11648.png,5
dataset/train/sample11649.png,1
dataset/train/sample11650.png,2
dataset/train/sample11651.png,6
dataset/train/sample11652.png,8
dataset/train/sample11653.png,2
dataset/train/sample11654.png,6
dataset/train/sample11655.png,4
dataset/train/sample11656.png,5
dataset/train/sample11657.png,3
dataset/train/sample11658.png,9
dataset/train/sample11659.png,2
dataset/train/sample11660.png,3
dataset/train/sample11661.png,6
dataset/train/sample11662.png,5
dataset/train/sample11663.png,3
dataset/train/sample11664.png,0
dataset/train/sample11665.png,8
dataset/train/sample11666.png,7
dataset/train/sample11667.png,5
dataset/train/sample11668.png,9
dataset/train/sample11669.png,8
dataset/train/sample11670.png,4
dataset/train/sample11671.png,1
dataset/train/sample11672.png,9
dataset/train/sample11673.png,7
dataset/train/sample11674.png,6
dataset/train/sample11675.png,1
dataset/train/sample11676.png,5
dataset/train/sample11677.png,2
dataset/train/sample11678.png,3
dataset/train/sample11679.png,9
dataset/train/sample11680.png,5
dataset/train/sample11681.png,2
dataset/train/sample11682.png,5
dataset/train/sample11683.png,0
dataset/train/sample11684.png,6
dataset/train/sample11685.png,3
dataset/train/sample11686.png,1
dataset/train/sample11687.png,0
dataset/train/sample11688.png,7
dataset/train/sample11689.png,0
dataset/train/sample11690.png,5
dataset/train/sample11691.png,5
dataset/train/sample11692.png,3
dataset/train/sample11693.png,8
dataset/train/sample11694.png,4
dataset/train/sample11695.png,6
dataset/train/sample11696.png,0
dataset/train/sample11697.png,6
dataset/train/sample11698.png,6
dataset/train/sample11699.png,9
dataset/train/sample11700.png,2
dataset/train/sample11701.png,1
dataset/train/sample11702.png,1
dataset/train/sample11703.png,3
dataset/train/sample11704.png,4
dataset/train/sample11705.png,4
dataset/train/sample11706.png,8
dataset/train/sample11707.png,3
dataset/train/sample11708.png,5
dataset/train/sample11709.png,8
dataset/train/sample11710.png,2
dataset/train/sample11711.png,8
dataset/train/sample11712.png,4
dataset/train/sample11713.png,4
dataset/train/sample11714.png,4
dataset/train/sample11715.png,2
dataset/train/sample11716.png,8
dataset/train/sample11717.png,1
dataset/train/sample11718.png,0
dataset/train/sample11719.png,6
dataset/train/sample11720.png,7
dataset/train/sample11721.png,8
dataset/train/sample11722.png,5
dataset/train/sample11723.png,2
dataset/train/sample11724.png,9
dataset/train/sample11725.png,5
dataset/train/sample11726.png,8
dataset/train/sample11727.png,9
dataset/train/sample11728.png,8
dataset/train/sample11729.png,5
dataset/train/sample11730.png,2
dataset/train/sample11731.png,4
dataset/train/sample11732.png,3
dataset/train/sample11733.png,0
dataset/train/sample11734.png,8
dataset/train/sample11735.png,6
dataset/train/sample11736.png,0
dataset/train/sample11737.png,9
dataset/train/sample11738.png,6
dataset/train/sample11739.png,0
dataset/train/sample11740.png,1
dataset/train/sample11741.png,2
dataset/train/sample11742.png,3
dataset/train/sample11743.png,9
dataset/train/sample11744.png,0
dataset/train/sample11745.png,7
dataset/train/sample11746.png,2
dataset/train/sample11747.png,0
dataset/train/sample11748.png,2
dataset/train/sample11749.png,6
dataset/train/sample11750.png,6
dataset/train/sample11751.png,1
dataset/train/sample11752.png,0
dataset/train/sample11753.png,9
dataset/train/sample11754.png,1
dataset/train/sample11755.png,4
dataset/train/sample11756.png,1
dataset/train/sample11757.png,8
dataset/train/sample11758.png,2
dataset/train/sample11759.png,8
dataset/train/sample11760.png,8
dataset/train/sample11761.png,4
dataset/train/sample11762.png,4
dataset/train/sample11763.png,7
dataset/train/sample11764.png,6
dataset/train/sample11765.png,1
dataset/train/sample11766.png,8
dataset/train/sample11767.png,2
dataset/train/sample11768.png,9
dataset/train/sample11769.png,4
dataset/train/sample11770.png,2
dataset/train/sample11771.png,0
dataset/train/sample11772.png,9
dataset/train/sample11773.png,9
dataset/train/sample11774.png,4
dataset/train/sample11775.png,2
dataset/train/sample11776.png,8
dataset/train/sample11777.png,3
dataset/train/sample11778.png,6
dataset/train/sample11779.png,0
dataset/train/sample11780.png,0
dataset/train/sample11781.png,7
dataset/train/sample11782.png,9
dataset/train/sample11783.png,5
dataset/train/sample11784.png,9
dataset/train/sample11785.png,8
dataset/train/sample11786.png,7
dataset/train/sample11787.png,5
dataset/train/sample11788.png,7
dataset/train/sample11789.png,0
dataset/train/sample11790.png,4
dataset/train/sample11791.png,3
dataset/train/sample11792.png,7
dataset/train/sample11793.png,8
dataset/train/sample11794.png,8
dataset/train/sample11795.png,0
dataset/train/sample11796.png,6
dataset/train/sample11797.png,0
dataset/train/sample11798.png,9
dataset/train/sample11799.png,8
dataset/train/sample11800.png,7
dataset/train/sample11801.png,1
dataset/train/sample11802.png,5
dataset/train/sample11803.png,9
dataset/train/sample11804.png,1
dataset/train/sample11805.png,2
dataset/train/sample11806.png,1
dataset/train/sample11807.png,5
dataset/train/sample11808.png,5
dataset/train/sample11809.png,8
dataset/train/sample11810.png,7
dataset/train/sample11811.png,2
dataset/train/sample11812.png,3
dataset/train/sample11813.png,3
dataset/train/sample11814.png,2
dataset/train/sample11815.png,2
dataset/train/sample11816.png,1
dataset/train/sample11817.png,4
dataset/train/sample11818.png,8
dataset/train/sample11819.png,9
dataset/train/sample11820.png,6
dataset/train/sample11821.png,0
dataset/train/sample11822.png,7
dataset/train/sample11823.png,6
dataset/train/sample11824.png,2
dataset/train/sample11825.png,4
dataset/train/sample11826.png,3
dataset/train/sample11827.png,9
dataset/train/sample11828.png,4
dataset/train/sample11829.png,1
dataset/train/sample11830.png,9
dataset/train/sample11831.png,1
dataset/train/sample11832.png,3
dataset/train/sample11833.png,2
dataset/train/sample11834.png,5
dataset/train/sample11835.png,7
dataset/train/sample11836.png,6
dataset/train/sample11837.png,0
dataset/train/sample11838.png,3
dataset/train/sample11839.png,6
dataset/train/sample11840.png,0
dataset/train/sample11841.png,9
dataset/train/sample11842.png,4
dataset/train/sample11843.png,9
dataset/train/sample11844.png,2
dataset/train/sample11845.png,4
dataset/train/sample11846.png,8
dataset/train/sample11847.png,6
dataset/train/sample11848.png,0
dataset/train/sample11849.png,9
dataset/train/sample11850.png,8
dataset/train/sample11851.png,4
dataset/train/sample11852.png,4
dataset/train/sample11853.png,4
dataset/train/sample11854.png,1
dataset/train/sample11855.png,9
dataset/train/sample11856.png,1
dataset/train/sample11857.png,8
dataset/train/sample11858.png,4
dataset/train/sample11859.png,9
dataset/train/sample11860.png,5
dataset/train/sample11861.png,3
dataset/train/sample11862.png,1
dataset/train/sample11863.png,0
dataset/train/sample11864.png,7
dataset/train/sample11865.png,6
dataset/train/sample11866.png,0
dataset/train/sample11867.png,2
dataset/train/sample11868.png,2
dataset/train/sample11869.png,6
dataset/train/sample11870.png,6
dataset/train/sample11871.png,4
dataset/train/sample11872.png,9
dataset/train/sample11873.png,6
dataset/train/sample11874.png,4
dataset/train/sample11875.png,4
dataset/train/sample11876.png,7
dataset/train/sample11877.png,6
dataset/train/sample11878.png,0
dataset/train/sample11879.png,7
dataset/train/sample11880.png,3
dataset/train/sample11881.png,6
dataset/train/sample11882.png,8
dataset/train/sample11883.png,9
